offset,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
3,69.895,42.40528735632184,63.434950495049506,56.392857142857146,8.881578947368421,8.399013157894737,81.50644736842105,72.24328947368421,58.21407894736843,9.451381578947368,5.151315789473684,3.507171052631579,0.9527631578947368,0.059802631578947364,0.15177631578947368,0.3857894736842105,4.29953947368421,19.84078947368421,17.60651315789474,0.5503289473684211,10.88138157894737,16.570855263157895,3.4256578947368426,1.454736842105263,0.8057236842105263,28.766052631578944,2.6239473684210526,1.4071710526315788,1.2222368421052632,0.9527631578947368,0.2255921052631579,0.04388157894736842,8.330131578947368,0.44901315789473684,7.661842105263157,3.2000657894736846,0.2743421052631579,0.4621052631578947,2.9625,0.07131578947368421,0.8882236842105262,0.0,1.189407894736842,0.6901973684210526,0.4522368421052632,0.26625,0.21927631578947368,0.0,0.0,0.0,0.0,0.0,4.900986842105263,0.7442105263157895,0.0,0.0,0.0,0.0,0.7113157894736842,3.777697368421053,0.0,0.0,0.0505921052631579,0.24578947368421053,0.0,0.0,0.0,0.0,2.7750657894736843,2.0398684210526317,0.16157894736842104,0.0,0.5734868421052631,0.0,0.33782894736842106,0.05480263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16447368421052633,0.09401315789473684,0.3626315789473684,0.04875,0.0,0.0,0.0,0.15980263157894736,0.3861842105263158,5.775328947368421,13.38467105263158,0.12302631578947368,1.2217105263157895,4.741513157894737,7.501842105263158,0.03289473684210526,0.0,2.558157894736842,1.0054605263157896,1.6576973684210525,12.447368421052632,0.0,0.0,0.0,0.0,0.0,12.646118421052632,9.918618421052631,0.4383552631578947,0.28328947368421054,0.0,1.507236842105263,0.49835526315789475,0.0
10,80.60645161290323,61.99416666666667,71.48678571428572,99.0,10.870967741935484,8.05483870967742,85.38419354838709,73.31935483870969,58.45516129032258,8.573548387096773,3.515806451612903,2.831290322580645,0.3912903225806451,0.0,0.0,0.2932258064516129,5.057741935483871,18.440967741935484,15.908387096774195,0.0,15.12516129032258,12.836451612903225,2.4316129032258065,2.9583870967741936,0.0,27.281612903225806,2.1393548387096772,1.471290322580645,1.0648387096774192,0.5525806451612902,0.512258064516129,0.1896774193548387,8.73483870967742,0.0,8.466129032258063,3.794516129032258,0.4032258064516129,0.0,3.9054838709677417,0.0,0.4032258064516129,0.26870967741935486,0.3225806451612903,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.776129032258064,1.4083870967741936,0.0,0.5377419354838711,0.0,0.0,0.8706451612903225,7.367741935483871,0.16129032258064516,0.0,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5790322580645162,0.0,0.0,0.0,0.0,0.0,0.0,7.28774193548387,18.458709677419357,0.3225806451612903,4.2622580645161285,12.020645161290322,3.351935483870968,0.0,0.0,0.8751612903225806,1.2635483870967743,1.8706451612903223,11.390967741935484,0.16129032258064516,0.16129032258064516,0.0,0.0,0.0,7.796774193548386,7.305483870967742,0.16129032258064516,0.0,0.0,0.1403225806451613,0.1896774193548387,0.0
20,74.46499999999999,49.835,82.18758620689655,59.166666666666664,11.133333333333333,13.625333333333334,85.249,74.98866666666666,52.15533333333334,7.927666666666666,3.295,1.925,0.8706666666666666,0.0,0.0,0.16666666666666666,4.632666666666666,20.325333333333333,17.982000000000003,0.0,8.844,12.990333333333332,4.100333333333333,2.288,0.18533333333333332,35.06933333333333,2.3133333333333335,0.8740000000000001,1.4263333333333332,1.4263333333333332,0.0,0.0,8.048333333333334,0.3703333333333333,7.678,2.4433333333333334,0.16666666666666666,0.5556666666666668,3.3216666666666668,0.0,1.739,0.0,0.8456666666666667,0.679,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.320333333333334,1.9443333333333332,0.0,0.0,0.0,0.0,0.0,5.375666666666666,0.0,0.0,0.0,0.0,0.15166666666666667,0.0,0.0,0.15166666666666667,2.9956666666666667,2.9956666666666667,0.0,0.0,0.0,0.0,1.0343333333333333,0.18533333333333332,0.0,0.18533333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,0.0,0.0,0.0,0.0,0.0,8.178666666666667,22.20133333333333,0.0,11.291333333333334,8.338666666666667,2.0296666666666665,1.1903333333333335,0.0,6.839333333333333,0.29,1.815,12.850333333333333,0.0,0.0,0.0,0.0,0.0,10.092,8.767,0.38966666666666666,0.15166666666666667,0.0,0.37066666666666664,0.4136666666666667,0.0
30,67.04967741935484,64.98821428571429,71.368,50.0,10.553870967741936,9.41,90.60903225806452,69.39064516129032,53.43032258064516,12.71290322580645,8.574193548387097,3.9803225806451614,0.6909677419354839,0.0,0.8403225806451612,3.0622580645161293,4.139677419354838,18.417096774193546,16.51258064516129,0.10096774193548387,8.499677419354839,12.038064516129033,0.8029032258064517,3.1225806451612903,0.6667741935483872,26.812580645161287,1.9519354838709677,0.47225806451612906,1.4193548387096775,0.6909677419354839,0.4703225806451613,0.25806451612903225,6.798709677419355,0.10096774193548387,6.6980645161290315,4.712580645161291,0.1696774193548387,0.0,1.7274193548387096,0.0,0.42774193548387096,0.0,0.4383870967741935,0.26870967741935486,0.1696774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.060322580645161,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,10.415161290322581,0.0,0.0,0.0,2.2651612903225806,0.0,0.0,0.0,0.0,0.9138709677419354,0.9138709677419354,0.0,0.0,0.0,0.0,11.37483870967742,0.0,0.0,0.0,0.0,0.0,0.0,10.573870967741934,0.0,0.0,0.0,1.256451612903226,0.0,0.0,0.0,0.0,0.0,0.5619354838709678,5.682903225806452,9.614516129032259,0.0,3.2719354838709673,4.718709677419355,2.0012903225806453,0.0,0.0,5.256774193548387,0.8306451612903226,1.4590322580645163,10.223870967741936,0.0,0.0,0.0,0.0,0.0,10.717096774193548,8.283870967741937,0.532258064516129,0.0,0.0,1.900967741935484,0.0,0.0
40,69.989,76.24428571428572,37.071999999999996,10.532222222222224,11.15,7.112666666666667,91.44966666666666,65.977,56.83633333333333,9.085,6.3196666666666665,1.255,0.238,0.0,4.588666666666667,0.238,2.765,21.776999999999997,18.650333333333332,0.1753333333333333,9.235999999999999,12.008000000000001,2.7783333333333333,5.317666666666667,0.47633333333333333,20.061666666666667,1.238,2.0813333333333333,0.7536666666666666,0.238,0.5156666666666666,0.0,7.277666666666666,0.6516666666666666,6.467666666666667,1.853333333333333,0.9073333333333333,0.0,2.862,0.47633333333333333,0.6956666666666665,0.0,2.695666666666667,0.15166666666666667,2.5439999999999996,0.5493333333333333,0.15166666666666667,0.39766666666666667,0.0,0.0,0.0,0.0,11.299666666666667,0.529,0.0,0.0,0.3703333333333333,0.15866666666666665,0.0,10.770666666666667,0.0,0.0,0.0,8.888666666666667,0.16666666666666666,0.0,0.0,0.16666666666666666,0.522,0.522,0.0,0.0,0.0,0.0,13.471,0.0,0.0,0.0,0.0,0.0,0.0,13.248999999999999,0.0,0.0,0.0,0.7593333333333334,0.238,0.0,0.0,0.0,0.0,0.0,4.764333333333334,8.393666666666666,0.0,3.779333333333333,4.304333333333333,0.238,0.15166666666666667,0.0,3.7409999999999997,0.3703333333333333,2.920666666666667,9.479666666666667,0.7143333333333334,0.238,0.47633333333333333,0.0,0.0,10.531,8.362666666666666,0.715,0.0,0.0,1.102,0.351,0.0
50,83.64166666666667,89.37172413793104,40.66407407407408,25.5,12.7,8.779666666666666,92.855,69.28633333333333,55.59,9.979999999999999,6.66,2.2213333333333334,0.6733333333333333,0.1753333333333333,3.5900000000000003,0.0,3.32,20.834666666666667,15.911,0.20833333333333334,15.689666666666666,11.045333333333334,0.8796666666666667,1.7383333333333333,0.1753333333333333,25.06566666666667,2.7656666666666667,0.784,1.7883333333333333,1.2289999999999999,0.25633333333333336,0.303,5.635000000000001,0.6833333333333333,4.951666666666667,2.5243333333333333,0.606,0.1753333333333333,0.7716666666666666,0.0,1.1773333333333333,0.0,2.591333333333333,0.6733333333333333,1.918,1.5476666666666667,0.303,1.2446666666666666,0.145,0.303,0.145,0.0,21.925666666666665,5.796333333333333,0.0,1.4346666666666665,0.606,0.0,2.7176666666666667,17.229333333333333,0.0,0.303,3.1296666666666666,12.175333333333333,0.9383333333333332,0.0,0.0,0.9383333333333332,0.22233333333333333,0.0,0.22233333333333333,0.0,0.0,0.0,5.371333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.9350000000000005,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,4.312666666666667,11.969666666666665,0.7196666666666667,4.426333333333333,5.643666666666666,1.4603333333333335,0.8226666666666667,0.0,1.506,0.606,3.3746666666666667,11.010666666666667,0.303,0.303,0.0,0.0,0.0,7.109333333333334,5.501666666666666,0.0,0.0,0.0,1.3406666666666667,0.26666666666666666,0.0
60,85.52066666666666,91.48033333333333,39.3,78.154,11.9,8.553333333333335,95.28733333333334,71.85966666666667,54.01366666666667,9.907333333333334,8.238333333333333,2.1910000000000003,0.0,0.0,5.809333333333333,0.0,1.6683333333333334,20.354333333333333,16.890666666666668,0.09266666666666666,14.276,9.627666666666666,0.6703333333333333,2.9606666666666666,0.0,25.654666666666667,2.856333333333333,0.301,2.4776666666666665,0.303,2.1746666666666665,0.392,5.801666666666667,0.0,5.801666666666667,2.387,0.6003333333333333,1.3219999999999998,0.812,0.0,0.6799999999999999,0.0,1.5743333333333331,1.352,0.22233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.676666666666666,5.83,0.0,1.7806666666666666,0.0,0.0,3.982666666666667,19.961333333333336,0.0,0.0,8.383333333333333,10.783333333333333,0.22233333333333333,0.0,0.0,0.22233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.8556666666666666,0.0,0.0,0.0,0.0,0.0,0.303,2.2963333333333336,0.0,0.0,0.0,0.8119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.2676666666666665,13.553333333333335,0.4043333333333333,5.7669999999999995,6.993666666666667,0.597,0.6666666666666666,0.0,2.2203333333333335,0.0,2.777,10.152999999999999,0.0,0.0,0.0,0.0,0.0,9.638666666666667,8.349666666666668,0.5453333333333333,0.0,0.0,0.303,0.44166666666666665,0.0
70,88.5716129032258,86.9341935483871,54.960344827586205,97.3,12.096774193548388,9.959999999999999,95.42870967741935,70.33193548387096,54.22193548387097,7.1003225806451615,5.8100000000000005,2.2216129032258065,0.0,0.0,3.373548387096774,0.21516129032258063,1.2903225806451613,23.08258064516129,19.231935483870966,0.0,12.726129032258065,9.471935483870968,0.8925806451612904,3.844193548387097,0.0,26.002580645161288,1.2580645161290323,0.16129032258064516,0.954516129032258,0.3225806451612903,0.6319354838709678,0.0,5.856451612903226,0.21516129032258063,5.6412903225806454,2.2216129032258065,0.16129032258064516,0.6319354838709678,0.9335483870967742,0.0,1.6996774193548387,0.0,1.4283870967741936,1.4283870967741936,0.0,0.4032258064516129,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,24.45225806451613,6.533548387096774,0.0,2.153548387096774,0.0,0.0,1.9883870967741937,20.07193548387097,0.21516129032258063,0.0,10.814838709677419,8.72,0.0,0.0,0.0,0.0,1.103225806451613,0.9419354838709677,0.0,0.16129032258064516,0.0,0.0,0.5196774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161290322580644,0.0,0.0,0.0,0.0,0.0,0.0,5.803548387096774,13.093870967741937,1.1370967741935485,5.06,6.547096774193549,1.689032258064516,0.0,0.0,3.584516129032258,0.0,2.5625806451612902,10.747096774193547,0.0,0.0,0.0,0.0,0.0,7.558387096774194,6.635483870967741,0.7212903225806452,0.0,0.0,0.20161290322580644,0.0,0.0
80,72.56933333333333,82.3103448275862,68.79448275862069,50.31,11.344333333333333,14.003333333333334,93.83566666666667,69.32199999999999,56.99666666666667,9.949,8.148,2.1,0.0,0.0,4.224666666666667,1.8226666666666667,1.801,19.65666666666667,13.183666666666666,0.764,12.386666666666667,10.204,1.176,5.828333333333333,0.22233333333333333,22.924333333333333,1.884,3.384,0.8160000000000001,0.8160000000000001,0.0,0.0,6.865333333333334,0.0,6.865333333333334,2.4703333333333335,1.0713333333333332,0.0,1.463,0.0,2.4166666666666665,0.0,2.037,1.3146666666666667,0.7223333333333334,0.2776666666666667,0.2776666666666667,0.0,0.0,0.0,0.0,0.0,22.810333333333332,5.906333333333333,0.0,0.4166666666666667,0.0,0.0,0.0,17.320666666666668,0.0,0.0,5.7973333333333334,8.440666666666667,1.1666666666666667,0.0,0.0,1.1666666666666667,3.4836666666666667,3.4836666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.493666666666667,14.261666666666667,0.5416666666666666,8.209,5.5296666666666665,0.43066666666666664,0.3703333333333333,0.0,6.024666666666667,0.0,2.4136666666666664,9.923,0.0,0.0,0.0,0.0,0.0,7.989333333333334,7.445666666666667,0.238,0.0,0.0,0.30566666666666664,0.0,0.0
90,78.08032258064516,76.34517241379311,68.54344827586206,67.50058823529412,13.199032258064516,12.022903225806452,93.87387096774194,70.79129032258065,55.770967741935486,10.318709677419355,7.663225806451613,2.666451612903226,0.2932258064516129,0.0,3.4516129032258065,1.2516129032258063,2.6554838709677417,19.726451612903226,14.713225806451613,0.1696774193548387,12.685161290322581,9.435161290322581,0.7951612903225806,5.680967741935484,0.2532258064516129,21.55354838709677,4.097096774193549,1.252258064516129,0.9248387096774194,0.2932258064516129,0.1932258064516129,0.4383870967741935,7.982258064516128,0.0,7.982258064516128,2.9596774193548385,1.5774193548387097,0.0,1.0548387096774194,0.0,2.2983870967741935,0.0,5.859677419354839,4.103548387096774,1.6212903225806454,2.2487096774193547,2.1141935483870964,0.0,0.0,0.0,0.0,0.0,18.69193548387097,5.0125806451612895,0.0,0.3583870967741935,0.0,0.0,1.1612903225806452,14.038064516129033,0.0,0.0,4.959032258064517,6.509354838709677,0.0,0.0,0.0,0.0,1.149032258064516,0.8664516129032258,0.0,0.15354838709677418,0.12903225806451613,0.0,0.4629032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987096774193549,0.0,0.0,0.0,0.0,0.18419354838709678,0.0,7.891612903225806,12.265806451612903,0.5806451612903226,4.5932258064516125,6.9880645161290325,0.46,0.0,0.0,5.6490322580645165,0.0,2.5216129032258063,8.520645161290322,0.0,0.0,0.0,0.0,0.0,7.671935483870967,6.229354838709677,0.7951612903225806,0.0,0.0,0.39967741935483875,0.24806451612903227,0.0
100,86.194,76.46700000000001,31.5275,2.3735714285714287,12.233333333333333,5.864000000000001,96.472,64.90033333333334,54.717333333333336,6.400666666666667,5.619,0.9086666666666666,0.0,0.0,4.551333333333333,0.15866666666666665,0.7816666666666666,19.495,18.449333333333335,0.0,12.366000000000001,11.014999999999999,1.4033333333333333,5.408,1.1336666666666666,20.677,0.5193333333333333,0.0,0.804,0.415,0.0,0.389,3.109,0.0,3.109,1.131,0.0,0.16666666666666666,0.3333333333333333,0.0,1.645,0.0,11.059666666666667,0.538,10.218666666666667,1.588666666666667,0.2816666666666666,1.004,0.3333333333333333,0.0,0.115,0.0,14.922,2.0716666666666668,0.46466666666666673,0.4043333333333333,0.389,0.0,0.0,13.255666666666666,0.0,0.0,1.9086666666666665,10.687000000000001,8.124666666666666,0.0,0.0,8.124666666666666,0.7853333333333333,0.5473333333333333,0.0,0.0,0.238,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.0,0.16666666666666666,6.1386666666666665,0.0,0.0,0.0,0.0,0.18533333333333332,0.0,5.249333333333333,6.992999999999999,0.238,3.1006666666666667,4.000333333333334,0.0,0.0,0.5553333333333333,2.897666666666667,0.888,3.1816666666666666,7.881,0.0,0.0,0.0,0.0,0.0,7.771333333333333,6.5360000000000005,0.4883333333333333,0.0,0.0,0.303,0.44433333333333336,0.0
110,89.006,71.584,55.59250000000001,26.954545454545453,11.983333333333333,5.660333333333333,91.85,68.30266666666667,56.48433333333333,6.562666666666667,4.693666666666667,2.3280000000000003,0.18533333333333332,0.0,2.005,0.0,1.869,20.337666666666667,17.701,0.0,15.243666666666666,12.694666666666667,0.6796666666666666,3.523,0.5556666666666668,25.23033333333333,1.116,0.15866666666666665,0.5556666666666666,0.5556666666666666,0.0,0.0,4.016,0.5556666666666668,3.4603333333333333,2.5843333333333334,0.25633333333333336,0.0,0.5986666666666667,0.0,0.453,0.0,2.962,0.7933333333333333,2.1686666666666667,1.0070000000000001,0.25633333333333336,0.7506666666666667,0.0,0.0,0.238,0.0,11.331666666666667,1.526,0.3703333333333333,0.49433333333333335,0.0,0.0,0.238,10.300333333333333,0.0,0.0,2.4059999999999997,5.8629999999999995,5.556,0.0,0.0,5.556,0.4696666666666667,0.16666666666666666,0.0,0.0,0.0,0.303,3.298666666666667,0.7143333333333334,0.47633333333333333,0.0,0.0,0.0,0.0,0.0,1.7936666666666667,0.0,0.0,1.1583333333333334,0.0,0.15866666666666665,0.0,0.0,0.0,0.0,2.1413333333333333,17.084,0.18533333333333332,5.776,9.661666666666667,1.5293333333333332,0.0,0.5126666666666667,0.3253333333333333,0.18533333333333332,3.156,12.662,0.1753333333333333,0.0,0.1753333333333333,0.0,0.0,7.266333333333334,6.035666666666667,0.0,0.0,0.0,0.7539999999999999,0.47633333333333333,0.0
120,72.81533333333333,80.2896551724138,70.72600000000001,49.15875,11.0,5.175333333333333,90.62366666666667,74.98633333333333,57.683,9.573666666666666,5.324,2.344666666666667,0.20833333333333334,0.0,2.493333333333333,0.2776666666666667,4.249333333333333,17.970333333333333,15.611333333333334,0.0,14.283999999999999,11.825666666666667,1.5673333333333335,4.1,0.20833333333333334,27.136666666666667,2.686,0.7196666666666667,1.2463333333333333,0.46466666666666673,0.47866666666666663,0.5253333333333333,5.480333333333333,0.20833333333333334,5.272,2.344666666666667,0.22233333333333333,0.25633333333333336,1.662,0.0,1.498,0.0,2.1616666666666666,1.1856666666666666,0.9760000000000001,0.486,0.2776666666666667,0.20833333333333334,0.0,0.0,0.0,0.0,14.151,1.031,0.25633333333333336,0.20833333333333334,0.0,0.0,0.0,13.327666666666666,0.0,0.0,6.688999999999999,4.992666666666667,0.20833333333333334,0.0,0.0,0.20833333333333334,0.2776666666666667,0.2776666666666667,0.0,0.0,0.0,0.0,1.4423333333333332,0.9309999999999999,0.628,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.9406666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.121333333333333,21.222666666666665,0.6713333333333333,9.246666666666666,11.578,1.2306666666666668,0.0,0.20833333333333334,2.4346666666666668,0.8953333333333333,2.8153333333333337,9.804333333333334,0.44166666666666665,0.0,0.44166666666666665,0.0,0.0,9.898,8.989,0.303,0.0,0.0,0.303,0.303,0.0
130,64.21387096774194,66.55172413793103,71.44888888888889,1.0,11.14516129032258,9.696129032258064,91.03999999999999,72.80064516129033,56.42322580645161,11.488387096774193,6.662258064516129,3.077741935483871,0.6048387096774194,0.0,1.6880645161290322,1.0612903225806452,4.8267741935483865,19.718064516129033,14.660967741935485,0.0,9.953870967741935,12.531612903225808,4.3506451612903225,3.967741935483871,0.17935483870967742,25.562580645161287,4.032580645161291,1.3603225806451613,0.7841935483870968,0.6048387096774194,0.17935483870967742,0.0,9.401935483870966,0.0,9.401935483870966,4.2538709677419355,1.2119354838709677,0.17935483870967742,1.6193548387096774,0.0,3.1712903225806452,0.0,2.148709677419355,0.0,2.148709677419355,0.4032258064516129,0.0,0.4032258064516129,0.0,0.0,0.0,0.3225806451612903,14.48225806451613,4.118709677419355,0.0,1.5693548387096774,0.0,0.0,1.3335483870967744,11.933225806451613,0.0,0.3225806451612903,4.6174193548387095,3.6022580645161293,0.532258064516129,0.0,0.0,0.532258064516129,1.9893548387096776,1.9893548387096776,0.0,0.0,0.0,0.0,2.2851612903225806,1.5235483870967743,0.7170967741935484,0.0,0.0,0.0,0.0,0.0,0.3583870967741935,0.0,0.0,3.1696774193548385,0.0,0.0,0.0,0.0,0.43741935483870964,0.0,6.5035483870967745,13.144193548387097,0.12903225806451613,3.9951612903225806,6.650322580645161,2.853548387096774,0.0,0.4032258064516129,4.73483870967742,0.0,2.634193548387097,9.606451612903227,1.0483870967741935,0.3225806451612903,0.7258064516129032,0.0,0.0,7.5280645161290325,6.1570967741935485,0.17935483870967742,0.0,0.0,0.7616129032258064,0.43,0.0
